quizzes,solutions
000000002000354000000070000060000010002009000590800026008900000050000030004015760,715698342826354197349172685463527819182469573597831426678943251251786934934215768
000000002000937000549000000060370800702000604001068020000000718000716000900000000,173645982826937145549821376465372891782159634391468527654293718238716459917584263
000000002007003560089420000000000000010500408005286000470000000008000010500000706,354671982127893564689425137893147625216539478745286391471362859968754213532918746
000000002479000000503401000001040600007905300008060900000806209000000418700000000,816539742479682135523471896951348627267915384348267951134856279695723418782194563
000000002905040800800300970200700160090000020061005009039007001008020307700000000,346978512975142836812356974283794165597861423461235789639487251158629347724513698
000000003000027000000690010007000000900004100050032600700000000006015008010003245,698541723541327896372698514287156439963874152154932687725489361436215978819763245
000000003050061400807005016400000060005809000002000000000000000000104920341000008,164728593253961487897345216418253769675819342932476851529687134786134925341592678
000000003064310000050007400709000030080605020010000904098100040000029150100000000,972564813864312579351987462729841635483695721516273984298156347637429158145738296
000000003308706000001025090004500000650090021000001400070140500000203706100000000,562489173398716254741325698814532967657894321923671485276148539489253716135967842
000000003370065000690030280000009306040000050901700000035020071000510034400000000,158492763372865149694137285587249316243681957961753428835924671729516834416378592
000000003720006009090142000204000006007019800100000305000925030500300097900000000,841597263725836149693142758284753916357619824169284375478925631512368497936471582
000000003900340650150000070560010200000070000004020085010000092025061004300000000,648157923972348651153296478569813247281574369734629185416735892825961734397482516
000000003920000006008040000047008000013004050080100700000000000000050620001003904,476892513925317486138546297547928361213674859689135742762489135394751628851263974
000000004000705300000403059480000020309000406020007085510902000007104000900000000,853269174294715368761483259485691723379528416126347985518932647637154892942876531
000000004006703009458900000070095002009308100200470090000009748900504200300000000,793852614126743589458916327871695432649328175235471896562139748917584263384267951
000000004008050003001280000000109000000000060580300970019000080070500090005001400,956713824248956713731284659362179548197845362584362971619437285473528196825691437
000000004008900010600045093095700006002000900100003740530670009060009100800000000,953162874248937615617845293495721386372486951186593742531678429764259138829314567
000000004021000000470006850600130002008020900100058003069300028000000590200000000,956813274821547369473296851645139782738624915192758643569371428317482596284965137
000000004050300600709100080000000000085000010000004207100072000000400070000006009,613298754852347691749165382327619548485723916961584237138972465296451873574836129
000000004070200809895600000003950600000000000009046200000005486608001030700000000,312589764476213859895674321243957618167832945589146273931725486628491537754368192
000000004089000000000260050000059068003000009700000400000800600005001700030006002,567193824289547136314268957421759368853614279796382415972835641645921783138476592
000000004741520009600008050005007246000000000467800500050200003900045127300000000,528769314741523689639418752895137246213654978467892531154276893986345127372981465
000000004792031000130600002006300040007000800080002500600003089000920176900000000,568279314792431658134658792256387941417596823389142567625713489843925176971864235
000000004910000570082000060050698000200005003000732090070000850094000032800000000,537986214916324578482571369753698421269415783148732695371249856694857132825163947
000000005000000028700380000000000000030008452006425010000006000200003704003840000,328964175694751328715382649542139867931678452876425913487296531269513784153847296
000000005000000076010900320000005000008003700367100000006007000580060010021000040,679342185234851976815976324192785463458623791367194852946217538583469217721538649
