quizzes,solutions
090004025036000910000000004300000000200670408004500002940150000000700009178090000,791364825436825917582917364367248591259671438814539672943152786625783149178496253
003000000008007100560090002005304600000070000320600570030002007002000000670813050,913246785248537196567198342795324618186975423324681579831452967452769831679813254
050000000210050903009208460000000000092300580000085600005004009020000040040009706,456973821218456973379218465587692134692341587134785692765834219921567348843129756
004609100060050027100402006300000092000003040475000003890006200000000000000907300,724639185963851427158472936386145792219763548475298613897316254631524879542987361
080060000002000180070003000000001200043000010051076438020000000038000720006709050,589164372362597184174283596897431265643852917251976438725318649938645721416729853
000000500004301060690804203000030450900008702000209006000000000200983000089070000,138762594524391867697854213812637459946518732753249186361425978275983641489176325
000000000760045000905030746010000050086001073009002000008000060090080507000020038,841769325763245891925138746214873659586491273379652184438517962692384517157926438
000008900603049010000500600004000009230000001050002060007000000302051000508960203,425618937673249815891537642184376529236495781759182364947823156362751498518964273
307600002000001804090000570000003049953460008020000005002000000580036000009500000,347685192265791834198324576816253749953467218724819365672148953581936427439572681
000005000007060430406008205002000000008074900601800000003500000060001020100327090,329745618857162439416938275742619853538274961691853742273596184965481327184327596
010007000000590230050800000006000000200900300590702080104070003000200640029040005,318427569467591238952836714876354192241968357593712486184675923735289641629143875
000000000540090003000010764000003000604000201290000030000004016010069307706000045,163487592547692183982315764871243659634958271295176438359724816418569327726831945
000000760000008005400260000010050004700080530300006100000001000087000003640035871,831549762276318495459267318918753624764182539325496187593871246187624953642935871
000000004000005079090020531000079000060508000070000350000001000015092807200807015,527913684341685279698724531853279146164538792972146358786451923415392867239867415
250007001000004050010020367000600000000081030080040706620100070009400008800006003,258367941367914852914825367432679185796581234185243796623158479579432618841796523
